,m,x,y,z,vx,vy,vz
16846,0.0033448,-0.579383,9.25195,-3.64516,0.574784,-1.1211,0.859326
16847,0.0033448,-0.940392,9.33833,-3.50164,0.531668,-0.927233,-1.08058
16848,0.0033448,-0.501486,8.83009,-3.22106,-0.14342,-0.524695,1.40603
16849,0.0033448,-1.15987,8.90778,-2.98442,-0.542192,-0.151219,-0.657539
16850,0.0033448,-0.496148,9.07077,-3.15668,0.49006,-1.32706,1.23836
16851,0.0033448,-1.0773,8.96103,-3.07358,-0.942934,0.383332,-0.412194
16852,0.0033448,-0.611926,8.79646,-2.94983,-0.381658,-0.672186,1.13818
16853,0.0033448,-1.19151,9.05417,-3.51197,0.159418,-0.14548,-0.87997
16854,0.0033448,-0.969483,9.41819,-3.59632,1.01705,-0.893468,-0.304485
16855,0.0033448,-0.755952,9.02046,-2.86819,-0.627049,0.61364,0.37254
16856,0.0033448,-0.964426,9.14285,-2.87738,-0.181586,0.775658,-0.267586
16857,0.0033448,-0.986883,9.44931,-3.46742,1.37633,-0.410092,-0.00736354
16858,0.0033448,-0.633337,9.11472,-3.63289,0.711765,-1.43089,-0.292323
16859,0.0033448,-1.27564,9.31201,-3.27783,0.725922,0.0599659,-0.639137
16860,0.0033448,-1.11349,9.38994,-3.37161,0.815468,0.0340047,-0.825167
16861,0.0033448,-1.09355,9.29972,-3.52,1.08377,-0.489534,-0.69423
16862,0.0033448,-1.18759,8.96216,-3.35534,0.933886,-0.21508,-0.823242
16863,0.0033448,-0.902423,9.33892,-3.45017,1.59407,-0.0747768,-0.327649
16864,0.0033448,-0.485513,8.69971,-3.25936,0.50222,-0.893157,0.978369
16865,0.0033448,-0.839283,9.32989,-3.50099,1.42793,-1.16839,0.451209
16866,0.0033448,-1.27331,8.95393,-2.88639,-0.141953,0.0123482,-0.411557
16867,0.0033448,-0.953856,9.23318,-3.60045,1.46797,-0.0125136,0.149754
16868,0.0033448,-0.33704,8.80886,-3.3035,-0.195019,-0.947641,0.735401
16869,0.0033448,-1.22849,9.29233,-3.06347,0.128092,0.437367,-0.560906
16870,0.0033448,-1.06846,8.85757,-2.91498,-0.719991,0.0959311,-0.28304
16871,0.0033448,-0.360887,9.05008,-3.48995,-0.117971,-1.25019,0.562524
16872,0.0033448,-1.07365,8.91589,-3.33454,0.90137,0.908555,0.102173
16873,0.0033448,-0.365827,8.95609,-3.32788,-0.0878374,-0.619434,1.21789
16874,0.0033448,-1.15105,8.90475,-3.05574,-0.18713,0.51917,-0.595154
16875,0.0033448,-1.15748,8.951,-3.11968,0.0798759,0.94362,-0.0381038
16876,0.0033448,-0.794505,9.39164,-3.56664,1.26743,-1.00603,0.10208
16877,0.0033448,-0.424132,8.8753,-3.21502,0.315946,-1.11126,1.13632
16878,0.0033448,-1.23468,9.2501,-2.89332,0.125032,0.229114,-0.455494
16879,0.0033448,-0.822082,9.32693,-3.29554,0.896967,-0.803215,-1.33296
16880,0.0033448,-1.12141,9.14323,-3.16903,-0.219334,0.676442,-0.923663
16881,0.0033448,-0.67922,9.02642,-2.81561,-0.838648,-0.0824216,0.482775
16882,0.0033448,-0.358707,9.25299,-3.25586,0.765257,-1.12933,0.448297
16883,0.0033448,-0.677087,9.34814,-3.54775,1.17285,-1.20223,0.052651
16884,0.0033448,-0.837271,9.27272,-3.61809,1.46332,-0.779471,0.100478
16885,0.0033448,-1.1886,8.98772,-3.06001,-0.208041,0.144841,-0.918142
16886,0.0033448,-1.20201,9.30599,-3.18533,0.0952882,0.382798,-0.815051
16887,0.0033448,-1.14966,9.465,-3.63882,0.862875,-0.526146,-0.0504619
16888,0.0033448,-0.926616,8.70691,-2.80878,-0.618386,-0.410125,0.205722
16889,0.0033448,-0.429217,9.09309,-3.20073,0.277811,-1.54296,0.799418
16890,0.0033448,-0.79442,9.18676,-3.66135,0.901392,-0.939242,-0.746137
16891,0.0033448,-0.926452,9.28979,-3.50699,1.08734,0.507832,-0.639942
16892,0.0033448,-1.02171,9.1223,-3.39798,1.48124,-0.345095,-0.992764
16893,0.0033448,-1.02125,8.78896,-2.96394,-0.841282,-0.253537,0.732002
16894,0.0033448,-1.09265,9.20037,-2.92739,0.4958,0.634545,-0.518277
16895,0.0033448,-0.518405,8.92028,-3.6222,0.422633,-1.15285,0.837866
32768,0.001682192,1.77421,-19.0256,6.8028,-0.310984,0.717393,-0.15266
32769,0.001682192,1.75924,-19.0289,6.82013,-0.473449,0.70947,-0.0887837
32770,0.001682192,1.73483,-19.0866,6.79057,-0.379094,1.07213,-0.481395
32771,0.001682192,1.71824,-19.0041,6.78378,-0.494766,0.644639,-0.124276
32772,0.001682192,1.75956,-19.0868,6.77223,-0.340135,1.05162,-0.253552
32773,0.001682192,1.75818,-19.0776,6.76072,-0.444858,0.605502,-0.308071
32774,0.001682192,1.77746,-18.9958,6.79043,-0.730075,0.699443,-0.438772
32775,0.001682192,1.7237,-19.0206,6.81465,-0.794299,0.574223,-0.301766
32776,0.001682192,1.73482,-19.0614,6.79067,-0.71865,1.2752,-0.323279
32777,0.001682192,1.74342,-19.0025,6.80798,-0.831085,0.665393,-0.551821
32778,0.001682192,1.72375,-19.0392,6.83637,-0.349402,0.838288,0.0301069
32779,0.001682192,1.70323,-19.0646,6.81114,-0.259611,1.06071,-0.067897
32780,0.001682192,1.71921,-19.0897,6.82886,-0.564542,0.704448,-0.177432
32781,0.001682192,1.7135,-19.0401,6.80797,-0.159068,0.565313,-0.0675855
32782,0.001682192,1.77817,-19.0619,6.74043,-0.431636,0.867874,-0.581684
32783,0.001682192,1.74107,-19.0125,6.83267,-0.569568,0.582904,-0.0447596
32784,0.001682192,1.77289,-19.0679,6.77533,-0.733923,0.847589,-0.0228952
32785,0.001682192,1.74424,-19.0165,6.74019,-0.632764,0.7982,-0.636203
32786,0.001682192,1.75977,-19.0052,6.83348,-0.153571,0.943783,-0.0671282
32787,0.001682192,1.70675,-19.0153,6.75916,-0.258985,1.20005,-0.413222
32788,0.001682192,1.75136,-19.0006,6.7692,-0.829435,0.601208,-0.293061
32789,0.001682192,1.71714,-18.9996,6.84069,-0.327547,1.07229,-0.116525
32790,0.001682192,1.71197,-19.0468,6.83523,-0.266098,0.800408,-0.810891
32791,0.001682192,1.70623,-19.0624,6.77979,-0.80678,0.523412,-0.361975
32792,0.001682192,1.73532,-18.9971,6.76282,-0.262381,0.409228,-0.462299
32793,0.001682192,1.71204,-19.0766,6.74853,-0.548525,0.519073,-0.315693
32794,0.001682192,1.77711,-19.018,6.86013,-0.233614,0.788808,-0.600856
32795,0.001682192,1.80559,-19.0731,6.77602,-0.222865,1.10917,-0.59124
32796,0.001682192,1.78855,-19.0772,6.83551,-0.368916,0.800486,-0.770371
32797,0.001682192,1.76132,-19.0237,6.74202,-0.815387,0.589326,-0.445538
32798,0.001682192,1.70446,-19.0053,6.83174,-0.692699,1.23789,-0.470494
32799,0.001682192,1.67123,-19.0444,6.75574,-0.302686,1.09728,-0.315868
32800,0.001682192,1.74067,-19.0358,6.85674,-0.697793,0.6114,-0.0821979
32801,0.001682192,1.74261,-19.1025,6.75803,-0.484737,1.24121,-0.447797
32802,0.001682192,1.73972,-19.0407,6.80475,-1.00383,1.19117,-0.30396
32803,0.001682192,1.74297,-19.0368,6.81523,-0.19839,0.800835,0.236569
32804,0.001682192,1.73344,-19.0708,6.82515,-0.689353,0.900678,0.142641
32805,0.001682192,1.66322,-19.022,6.76266,-0.600422,0.810584,-0.221697
32806,0.001682192,1.82016,-19.004,6.8154,-0.172078,1.06554,-0.437014
32807,0.001682192,1.77643,-19.0487,6.76179,-0.386815,0.374638,-0.058946
32808,0.001682192,1.7907,-19.0098,6.76158,-0.643362,0.405231,-0.391292
32809,0.001682192,1.76085,-18.9815,6.75578,-0.125092,0.554224,-0.482261
32810,0.001682192,1.7375,-18.9952,6.81272,0.0410806,1.12712,-0.124348
32811,0.001682192,1.79783,-19.0174,6.81008,-0.903119,0.573279,-0.452121
32812,0.001682192,1.68631,-19.0862,6.79246,-0.196606,0.871651,0.0101771
32813,0.001682192,1.79414,-18.9718,6.83283,-0.459452,0.744879,-0.672143
32814,0.001682192,1.80093,-19.0064,6.76932,-0.294821,1.06753,0.0590148
32815,0.001682192,1.70695,-19.0805,6.74867,-0.384646,0.673503,0.02967
32816,0.001682192,1.79076,-19.0085,6.80893,-0.0878241,0.773038,-0.85405
32817,0.001682192,1.77924,-19.0327,6.8352,-0.793441,1.10438,-0.77987
32818,0.001682192,1.71677,-19.0707,6.74017,-0.118442,1.20795,-0.409009
32819,0.001682192,1.69693,-18.9824,6.84246,-0.716999,0.962744,-0.549296
32820,0.001682192,1.71958,-19.0146,6.86274,-0.603432,0.650955,-0.713492
32821,0.001682192,1.76816,-18.9371,6.81388,-0.361561,0.800163,-0.44371
32822,0.001682192,1.7488,-19.1365,6.78029,-0.257917,0.825894,-0.555739
32823,0.001682192,1.68425,-19.0678,6.76718,-0.479756,0.519499,-0.735387
32824,0.001682192,1.82464,-19.0093,6.73995,-0.312509,0.840458,-0.34424
32825,0.001682192,1.77569,-19.031,6.83719,-0.609237,1.34091,-0.0552464
32826,0.001682192,1.7447,-19.0537,6.76532,-0.254941,0.300481,-0.0391061
32827,0.001682192,1.76111,-19.0823,6.76289,-0.359038,0.797282,-0.96612
32828,0.001682192,1.69089,-19.1227,6.76669,-0.474851,0.729784,-0.298969
32829,0.001682192,1.69538,-19.0848,6.76319,-0.165555,0.723147,0.0126339
32830,0.001682192,1.68345,-19.0394,6.78632,0.0699493,0.805922,-0.673805
32831,0.001682192,1.68561,-19.073,6.82989,-0.491584,0.397231,-0.527914
32832,0.001682192,1.72535,-19.0861,6.81768,-0.819786,0.584783,-0.768735
32833,0.001682192,1.69719,-19.0068,6.73978,-0.352467,0.441303,-0.265887
32834,0.001682192,1.8231,-19.0585,6.82254,-0.281062,1.03128,-0.756663
32835,0.001682192,1.72054,-19.0039,6.73043,-0.400311,0.414695,-0.341159
32836,0.001682192,1.68774,-19.0518,6.77856,-0.344537,1.4293,-0.52022
32837,0.001682192,1.70837,-19.1277,6.77967,-0.477502,0.655872,-0.620865
32838,0.001682192,1.71536,-19.0403,6.829,-1.03113,0.606142,-0.25174
32839,0.001682192,1.83298,-19.0459,6.80758,-0.643173,0.832381,-0.743829
32840,0.001682192,1.73645,-19.1247,6.78357,-0.254282,0.524598,-0.168358
32841,0.001682192,1.73163,-19.0528,6.82801,-0.243788,1.20995,0.186408
32842,0.001682192,1.71012,-19.0215,6.79423,-0.112661,1.02123,-0.977652
32843,0.001682192,1.79016,-19.049,6.72067,-0.305522,1.18389,-0.435916
32844,0.001682192,1.72491,-19.0328,6.81047,0.0218947,0.824581,0.192733
32845,0.001682192,1.733,-18.9637,6.81759,-0.78593,1.15255,-0.612201
32846,0.001682192,1.81693,-19.0859,6.79392,-0.760052,0.706618,-0.0754887
32847,0.001682192,1.79923,-19.0597,6.84827,-0.903682,1.01405,-0.448686
32848,0.001682192,1.68453,-19.0623,6.80634,-0.598258,0.894102,-0.954036
32849,0.001682192,1.79185,-19.0584,6.86029,-0.646204,1.04005,-0.00804836
32850,0.001682192,1.82394,-19.038,6.79462,-0.957466,0.826909,-0.249963
32851,0.001682192,1.77971,-19.0251,6.71208,-0.233407,0.717157,-0.609393
32852,0.001682192,1.82572,-19.0856,6.78216,-0.0358465,0.765756,-0.275673
32853,0.001682192,1.67695,-18.9693,6.79259,-0.632874,0.646216,-0.635202
32854,0.001682192,1.80688,-19.0948,6.78463,-0.676453,1.18618,-0.0839242
32855,0.001682192,1.68584,-19.0432,6.74578,-0.893234,0.632692,-0.318213
32856,0.001682192,1.7999,-19.0776,6.75562,-0.400425,0.959698,0.139695
32857,0.001682192,1.65053,-18.9962,6.79563,-0.250852,0.603834,-0.474077
32858,0.001682192,1.73587,-19.0066,6.83823,-0.288556,0.359228,0.0343542
32859,0.001682192,1.7601,-19.0079,6.79303,-0.192772,0.266169,-0.76275
32860,0.001682192,1.683,-19.0244,6.79208,-0.138929,1.20755,-0.822913
32861,0.001682192,1.73752,-19.0154,6.80122,-1.12287,1.12952,-0.553123
32862,0.001682192,1.66991,-19.0094,6.76393,-0.72289,0.604189,-0.0804161
32863,0.001682192,1.67292,-19.0879,6.83295,-0.632656,0.860694,-0.743175
32864,0.001682192,1.7337,-19.1025,6.85904,-0.364478,1.2686,-0.461062
32865,0.001682192,1.82551,-19.0481,6.79084,-0.420572,0.354177,-0.152979
32866,0.001682192,1.7892,-19.0049,6.79001,-0.375208,0.697437,0.280687
32867,0.001682192,1.84282,-19.0283,6.79858,-0.563236,0.820006,0.0153456
32868,0.001682192,1.80852,-19.1223,6.79704,-0.653635,0.963694,-0.612397
32869,0.001682192,1.67086,-19.0601,6.7481,-0.00212345,0.870507,-0.496946
32870,0.001682192,1.72062,-19.1161,6.82359,-0.334144,0.930509,0.118344
32871,0.001682192,1.76386,-19.0655,6.8773,-0.218318,1.17912,-0.18439
32872,0.001682192,1.71981,-19.0172,6.81594,-0.491039,0.119721,-0.295243
32873,0.001682192,1.74921,-19.036,6.8499,-0.975697,1.19136,-0.580653
32874,0.001682192,1.79864,-19.0471,6.78714,-1.08348,0.89181,-0.140202
32875,0.001682192,1.79163,-19.0643,6.73847,-0.238552,0.771621,-0.881037
32876,0.001682192,1.77415,-18.9672,6.7351,-0.145303,0.820176,-0.125967
32877,0.001682192,1.76464,-18.9566,6.82302,-0.760369,0.551484,-0.615963
32878,0.001682192,1.70105,-18.9794,6.81051,-0.841743,1.05688,-0.76424
32879,0.001682192,1.77645,-18.986,6.78289,-1.08665,0.859596,-0.258298
32880,0.001682192,1.66903,-19.0861,6.84915,-0.295201,0.917625,-0.679214
32881,0.001682192,1.69596,-19.1021,6.82177,-0.184483,1.32718,-0.276093
32882,0.001682192,1.69457,-19.0765,6.86343,-0.729155,0.638173,-0.137521
32883,0.001682192,1.83016,-18.9834,6.8223,-0.0538801,0.925025,-0.32242
32884,0.001682192,1.71632,-18.9625,6.73602,-0.31519,1.09164,-0.6461
32885,0.001682192,1.70041,-19.0836,6.78298,0.0745099,0.937881,0.0457194
32886,0.001682192,1.78124,-19.1077,6.83535,-0.563244,0.355188,-0.495557
32887,0.001682192,1.80747,-19.1406,6.78095,-0.27894,0.919144,-0.437548
32888,0.001682192,1.79763,-19.0172,6.86702,-0.0115111,1.05187,-0.47374
32889,0.001682192,1.82356,-19.0023,6.8316,-0.864958,1.04204,-0.541071
32890,0.001682192,1.72373,-19.0925,6.79419,-0.188252,1.47264,-0.120889
32891,0.001682192,1.82563,-19.041,6.87728,-0.381909,0.778327,-0.24316
32892,0.001682192,1.71054,-19.1156,6.75381,-0.739774,0.919188,-0.00708616
32893,0.001682192,1.69213,-18.9799,6.85325,-0.65853,0.786521,-0.756155
32894,0.001682192,1.81876,-19.0238,6.84416,-0.38611,0.576176,0.0682102
32895,0.001682192,1.67205,-19.0421,6.8696,-0.214395,0.575789,-0.33441
32896,0.001682192,1.71009,-18.9777,6.74223,-0.828201,0.52813,-0.301098
32897,0.001682192,1.68089,-19.095,6.83821,-0.383917,0.506132,-0.0484126
32898,0.001682192,1.84385,-19.0764,6.77524,-0.299326,0.827501,-0.748089
32899,0.001682192,1.69635,-19.0924,6.73059,-0.320282,0.563778,-0.674588
32900,0.001682192,1.73075,-19.0345,6.85099,-0.931423,1.03498,0.0728693
32901,0.001682192,1.7021,-18.9778,6.77,-0.801385,0.374392,-0.467027
32902,0.001682192,1.81823,-19.0554,6.73711,-0.783521,0.601473,-0.193836
32903,0.001682192,1.7088,-18.9766,6.80023,-0.79102,0.331588,-0.55056
32904,0.001682192,1.75806,-19.0039,6.82503,-0.278143,1.49379,-0.00153697
32905,0.001682192,1.79294,-19.0326,6.71743,-0.237447,1.14653,-0.0645194
32906,0.001682192,1.83834,-19.0255,6.84694,-0.0678326,0.893759,-0.503343
32907,0.001682192,1.80444,-18.9896,6.72854,-0.59639,1.17777,-0.197093
32908,0.001682192,1.78779,-19.0538,6.84989,-0.915057,0.950154,-0.795436
32909,0.001682192,1.74554,-19.0591,6.73161,-0.174568,0.964748,-0.958271
32910,0.001682192,1.71408,-19.0145,6.80433,0.177795,0.706529,0.0950758
32911,0.001682192,1.6866,-19.0731,6.79559,-0.606276,0.258978,-0.656352
32912,0.001682192,1.75859,-18.9526,6.84625,-0.549821,0.467119,-0.583791
32913,0.001682192,1.7334,-18.9704,6.78584,0.0666177,0.975107,0.066619
32914,0.001682192,1.68711,-19.0166,6.84242,-0.935935,0.495457,-0.402948
32915,0.001682192,1.66424,-19.087,6.72224,-0.462802,0.864532,-0.261119
32916,0.001682192,1.71426,-19.0286,6.71504,-0.817701,0.605491,-0.602791
32917,0.001682192,1.7587,-19.0315,6.89871,-0.210987,0.715165,-0.18277
32918,0.001682192,1.759,-19.0481,6.89704,-0.65267,1.02829,-0.591813
32919,0.001682192,1.76254,-19.1117,6.82199,-0.82656,0.364023,-0.390812
32920,0.001682192,1.74386,-19.0072,6.78036,-0.194675,1.03531,0.370301
32921,0.001682192,1.7954,-19.0453,6.70465,-0.537324,1.11149,-0.592866
32922,0.001682192,1.73059,-19.1244,6.77908,-0.510964,0.36794,-0.0779746
32923,0.001682192,1.70807,-19.0243,6.71702,-0.255215,1.29012,-0.157273
32924,0.001682192,1.68908,-18.951,6.82856,-0.403835,1.03262,-0.749012
32925,0.001682192,1.76539,-18.9566,6.72952,-0.514435,0.948885,-0.738466
32926,0.001682192,1.7154,-18.9891,6.74397,-0.087747,0.392136,-0.616454
32927,0.001682192,1.82814,-19.0713,6.78597,-0.795167,0.875262,0.075276
32928,0.001682192,1.71936,-19.052,6.88017,-0.865916,0.591716,-0.289669
32929,0.001682192,1.71916,-19.0235,6.86202,-0.318015,0.292643,-0.0918007
32930,0.001682192,1.78985,-19.0333,6.79839,-0.408601,0.911932,0.411469
32931,0.001682192,1.72079,-19.0121,6.89467,-0.125455,0.711477,-0.288268
32932,0.001682192,1.70934,-19.0853,6.82103,-0.0633707,1.41418,-0.117311
32933,0.001682192,1.77959,-19.1307,6.75803,-0.327793,0.425945,-0.295429
32934,0.001682192,1.80972,-19.0248,6.86372,-0.664808,0.934276,0.0739502
32935,0.001682192,1.73285,-19.0476,6.72913,0.145095,1.11553,-0.590138
32936,0.001682192,1.81926,-19.129,6.83433,-0.268521,1.0679,-0.347367
32937,0.001682192,1.76988,-18.9994,6.78477,-1.10503,1.1082,-0.708379
32938,0.001682192,1.62898,-19.0112,6.76367,-0.25498,1.00995,-0.478402
32939,0.001682192,1.64021,-19.0513,6.82329,-0.128555,1.02372,-0.107176
32940,0.001682192,1.79495,-19.0361,6.85136,-0.740313,1.11464,0.14598
32941,0.001682192,1.79639,-19.0311,6.82868,-0.98556,0.566706,-0.775276
32942,0.001682192,1.75113,-19.0397,6.87204,-0.971203,1.05999,-0.625221
32943,0.001682192,1.7623,-18.9713,6.73819,-0.0862376,0.912429,0.0669539
32944,0.001682192,1.81336,-18.9932,6.8493,-0.886892,0.896856,-0.638898
32945,0.001682192,1.70624,-19.0221,6.87878,-0.345231,0.566683,-0.796742
32946,0.001682192,1.7768,-19.0282,6.73233,-0.00543928,1.36881,-0.338681
32947,0.001682192,1.7743,-18.9569,6.7325,-0.822336,0.680518,-0.365847
32948,0.001682192,1.68886,-19.0721,6.85876,-0.901465,0.950693,-0.673175
32949,0.001682192,1.70171,-19.0141,6.86626,-0.0647374,0.89808,0.0776069
32950,0.001682192,1.68623,-19.0076,6.86135,-0.192423,0.457704,-0.665637
32951,0.001682192,1.76382,-19.0375,6.8852,-0.276297,0.63662,0.0787719
32952,0.001682192,1.80547,-19.0293,6.7728,0.294465,0.888807,-0.506631
32953,0.001682192,1.7514,-19.0519,6.73185,-1.08018,0.732225,-0.137117
32954,0.001682192,1.75726,-18.9616,6.75051,-0.283128,0.428482,0.0118105
32955,0.001682192,1.70683,-19.0113,6.84494,0.25517,0.659435,-0.387867
32956,0.001682192,1.72617,-19.0415,6.81411,-0.352469,0.286328,-1.0097
32957,0.001682192,1.77921,-18.9333,6.76812,-0.521757,1.08199,-0.730437
32958,0.001682192,1.77845,-19.0607,6.85723,-1.06798,0.949046,-0.60455
32959,0.001682192,1.69532,-18.9665,6.77473,-0.300003,1.27307,0.0579254
32960,0.001682192,1.75129,-19.1137,6.82473,0.177388,1.13659,-0.299221
32961,0.001682192,1.82327,-18.9724,6.81716,-0.87708,0.67591,-0.161133
32962,0.001682192,1.64624,-18.9997,6.81594,-0.141045,1.01912,-0.740814
32963,0.001682192,1.8075,-19.0603,6.75769,-0.708732,0.379423,-0.794985
32964,0.001682192,1.84993,-19.1103,6.80803,-0.311784,0.996127,-0.608263
32965,0.001682192,1.77829,-19.0125,6.78414,-0.846268,1.54926,-0.19245
32966,0.001682192,1.71267,-18.9544,6.83116,-0.648863,1.07087,-0.86902
32967,0.001682192,1.79135,-18.974,6.81292,-0.68465,1.02733,-0.991574
32968,0.001682192,1.64475,-19.1042,6.75868,-0.493329,1.08658,-0.203549
32969,0.001682192,1.67631,-19.0158,6.76365,0.0114756,1.13653,-0.816404
32970,0.001682192,1.72101,-19.0396,6.72541,-0.689863,1.38136,-0.710055
32971,0.001682192,1.73244,-19.0248,6.70149,-0.254085,0.380614,-0.385256
32972,0.001682192,1.70221,-19.0658,6.79489,0.219565,0.736025,0.0931139
32973,0.001682192,1.78613,-18.9399,6.74083,-0.639407,0.62963,-0.568416
32974,0.001682192,1.78826,-19.0238,6.74545,0.0712806,0.563058,0.062934
32975,0.001682192,1.7381,-18.9303,6.78229,-0.840093,0.908221,-0.0881402
32976,0.001682192,1.65083,-19.0823,6.85809,-0.122867,0.736642,-0.454004
32977,0.001682192,1.70748,-19.0874,6.71504,-0.22289,0.966605,0.0574717
32978,0.001682192,1.68194,-19.06,6.87798,-0.0408075,0.948575,-0.140697
32979,0.001682192,1.71937,-19.087,6.80812,-0.221928,1.62827,-0.398753
32980,0.001682192,1.74039,-19.0179,6.89767,-0.768612,1.14941,-0.425953
32981,0.001682192,1.76857,-19.0294,6.87641,-0.00170222,0.718433,0.0545211
32982,0.001682192,1.79636,-18.9851,6.73285,-0.487234,0.995067,-0.920401
32983,0.001682192,1.74971,-19.0666,6.77728,-0.364254,1.07356,0.451361
32984,0.001682192,1.71921,-19.0384,6.78537,-1.03697,1.31225,-0.812899
32985,0.001682192,1.70129,-18.9247,6.8558,-0.413959,0.846251,-0.334302
32986,0.001682192,1.65668,-19.0888,6.85521,-0.60485,0.699373,-0.700724
32987,0.001682192,1.71463,-19.0084,6.84139,-0.455948,1.52147,0.0062122
32988,0.001682192,1.7609,-18.9786,6.85269,-0.975461,0.497991,-0.481875
32989,0.001682192,1.79912,-19.0263,6.8977,-0.596077,0.937433,-0.664083
32990,0.001682192,1.67375,-19.0465,6.75911,-0.449841,1.24359,-0.949386
32991,0.001682192,1.69955,-19.0164,6.72343,-0.366957,0.303526,-0.631532
32992,0.001682192,1.62534,-19.0094,6.80187,-0.499643,0.780868,-0.00404206
32993,0.001682192,1.7521,-19.1273,6.79966,-0.463686,0.289497,-0.0407536
32994,0.001682192,1.75765,-19.0495,6.73929,-0.548139,0.201356,-0.772057
32995,0.001682192,1.69986,-18.9493,6.86557,-0.255465,0.930396,-0.0898762
32996,0.001682192,1.73005,-18.9882,6.74187,-0.283639,1.26057,0.183099
32997,0.001682192,1.76186,-19.0174,6.73763,-0.865538,0.40537,-0.798587
32998,0.001682192,1.80015,-19.085,6.77525,-0.0943391,0.216397,-0.239225
32999,0.001682192,1.68837,-19.0731,6.88156,-0.262816,1.23238,-0.585463
33000,0.001682192,1.74649,-19.0264,6.82459,0.0187446,0.87898,0.371912
33001,0.001682192,1.73257,-18.9591,6.85495,-0.98008,0.700339,-0.338191
33002,0.001682192,1.84976,-19.0018,6.79427,-0.321417,0.948839,0.127791
33003,0.001682192,1.79991,-19.0334,6.83435,-0.510717,0.819891,0.384498
33004,0.001682192,1.68837,-18.9562,6.72434,-0.372242,1.1791,-0.285804
33005,0.001682192,1.64416,-19.097,6.77571,-0.81021,0.851603,-0.630086
33006,0.001682192,1.80065,-19.1282,6.74486,-0.350939,0.867922,0.0591822
33007,0.001682192,1.77225,-18.9748,6.82226,-0.11613,0.709287,0.283416
33008,0.001682192,1.82506,-18.984,6.7671,-0.345793,1.44388,-0.297913
33009,0.001682192,1.76905,-19.0455,6.82349,-1.20754,0.557543,-0.639371
33010,0.001682192,1.6873,-19.0468,6.73345,-0.853007,1.11529,-0.812934
33011,0.001682192,1.67641,-19.0872,6.72035,-0.221311,1.23239,-0.263971
33012,0.001682192,1.727,-19.0136,6.87546,-0.682786,0.488694,0.0933363
33013,0.001682192,1.67872,-18.9871,6.79973,0.258139,0.974518,-0.483083
33014,0.001682192,1.61565,-19.0287,6.75448,-0.492173,0.663342,-0.30437
33015,0.001682192,1.75794,-19.014,6.88653,-0.916689,0.982021,-0.0873427
33016,0.001682192,1.71643,-19.0711,6.90078,-0.179439,0.84848,-0.688747
33017,0.001682192,1.78734,-19.0246,6.69001,-0.538034,0.574705,-0.605773
33018,0.001682192,1.82095,-19.0741,6.7832,-0.847177,1.00633,0.175226
33019,0.001682192,1.74766,-19.0518,6.71456,-0.915082,0.545992,-0.0492291
33020,0.001682192,1.65059,-19.09,6.8417,-0.0458485,0.612123,-0.480153
33021,0.001682192,1.69282,-19.0364,6.7672,-0.00505561,1.53322,-0.23984
33022,0.001682192,1.81121,-19.0282,6.78456,-0.00371507,0.405518,0.10813
33023,0.001682192,1.68464,-18.9281,6.76643,-0.325718,0.522688,-0.314377
40960,0.003524256,-0.811709,9.10967,-3.28059,0.516858,-0.301195,0.278455
40961,0.003524256,-0.81225,9.12507,-3.2495,0.42767,-0.261231,0.460379
40962,0.003524256,-0.804724,9.03343,-3.20098,0.0403089,-0.335661,-0.0454829
40963,0.003524256,-0.899702,9.10321,-3.2472,0.437922,-0.343937,0.496698
40964,0.003524256,-0.791951,9.01442,-3.24107,0.205164,-0.14202,0.0572041
40965,0.003524256,-0.809245,9.00991,-3.25426,0.408447,-0.536292,0.374505
